lat,lon,timezone,timezone_offset,current.dt,current.sunrise,current.sunset,current.temp,current.feels_like,current.pressure,current.humidity,current.dew_point,current.uvi,current.clouds,current.visibility,current.wind_speed,current.wind_deg,current.weather.id,current.weather.main,current.weather.description,current.weather.icon,minutely.dt,minutely.precipitation
17.38,78.48,Asia/Kolkata,19800,1636989380,1636937466,1636978226,297.41,298.19,1012,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636992360,0
17.38,78.48,Asia/Kolkata,19800,1636989380,1636937466,1636978226,297.41,298.19,1012,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636992420,0
17.38,78.48,Asia/Kolkata,19800,1636989380,1636937466,1636978226,297.41,298.19,1012,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636992480,0
17.38,78.48,Asia/Kolkata,19800,1636989380,1636937466,1636978226,297.41,298.19,1012,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636992540,0
17.38,78.48,Asia/Kolkata,19800,1636989380,1636937466,1636978226,297.41,298.19,1012,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636992600,0
17.38,78.48,Asia/Kolkata,19800,1636989380,1636937466,1636978226,297.41,298.19,1012,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636992660,0
17.38,78.48,Asia/Kolkata,19800,1636989380,1636937466,1636978226,297.41,298.19,1012,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636992720,0
17.38,78.48,Asia/Kolkata,19800,1636989380,1636937466,1636978226,297.41,298.19,1012,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636992780,0
17.38,78.48,Asia/Kolkata,19800,1636989380,1636937466,1636978226,297.41,298.19,1012,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636992840,0
17.38,78.48,Asia/Kolkata,19800,1636989380,1636937466,1636978226,297.41,298.19,1012,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636992900,0
17.38,78.48,Asia/Kolkata,19800,1636989380,1636937466,1636978226,297.41,298.19,1012,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636992960,0
17.38,78.48,Asia/Kolkata,19800,1636989380,1636937466,1636978226,297.41,298.19,1012,88,295.29,0,40,5000,2.06,100,721,Haze,haze,50n,1636993020,0
17.38,78.48,Asia/Kolkata,19800,1636992939,1636937466,1636978226,297.41,298.19,1013,88,295.29,0,40,5000,1.54,100,721,Haze,haze,50n,1636992960,0
17.38,78.48,Asia/Kolkata,19800,1636992939,1636937466,1636978226,297.41,298.19,1013,88,295.29,0,40,5000,1.54,100,721,Haze,haze,50n,1636993020,0
17.38,78.48,Asia/Kolkata,19800,1636992939,1636937466,1636978226,297.41,298.19,1013,88,295.29,0,40,5000,1.54,100,721,Haze,haze,50n,1636993080,0
17.38,78.48,Asia/Kolkata,19800,1636992939,1636937466,1636978226,297.41,298.19,1013,88,295.29,0,40,5000,1.54,100,721,Haze,haze,50n,1636993140,0
17.38,78.48,Asia/Kolkata,19800,1636992939,1636937466,1636978226,297.41,298.19,1013,88,295.29,0,40,5000,1.54,100,721,Haze,haze,50n,1636993200,0
17.38,78.48,Asia/Kolkata,19800,1636992939,1636937466,1636978226,297.41,298.19,1013,88,295.29,0,40,5000,1.54,100,721,Haze,haze,50n,1636993260,0
17.38,78.48,Asia/Kolkata,19800,1636992939,1636937466,1636978226,297.41,298.19,1013,88,295.29,0,40,5000,1.54,100,721,Haze,haze,50n,1636993320,0
17.38,78.48,Asia/Kolkata,19800,1636992939,1636937466,1636978226,297.41,298.19,1013,88,295.29,0,40,5000,1.54,100,721,Haze,haze,50n,1636993380,0
17.38,78.48,Asia/Kolkata,19800,1636992939,1636937466,1636978226,297.41,298.19,1013,88,295.29,0,40,5000,1.54,100,721,Haze,haze,50n,1636993440,0
17.38,78.48,Asia/Kolkata,19800,1636992939,1636937466,1636978226,297.41,298.19,1013,88,295.29,0,40,5000,1.54,100,721,Haze,haze,50n,1636993500,0
17.38,78.48,Asia/Kolkata,19800,1636992939,1636937466,1636978226,297.41,298.19,1013,88,295.29,0,40,5000,1.54,100,721,Haze,haze,50n,1636993560,0
17.38,78.48,Asia/Kolkata,19800,1636992939,1636937466,1636978226,297.41,298.19,1013,88,295.29,0,40,5000,1.54,100,721,Haze,haze,50n,1636993620,0
17.38,78.48,Asia/Kolkata,19800,1636992939,1636937466,1636978226,297.41,298.19,1013,88,295.29,0,40,5000,1.54,100,721,Haze,haze,50n,1636993680,0
17.38,78.48,Asia/Kolkata,19800,1636992939,1636937466,1636978226,297.41,298.19,1013,88,295.29,0,40,5000,1.54,100,721,Haze,haze,50n,1636993740,0
17.38,78.48,Asia/Kolkata,19800,1636992939,1636937466,1636978226,297.41,298.19,1013,88,295.29,0,40,5000,1.54,100,721,Haze,haze,50n,1636993800,0
17.38,78.48,Asia/Kolkata,19800,1636992939,1636937466,1636978226,297.41,298.19,1013,88,295.29,0,40,5000,1.54,100,721,Haze,haze,50n,1636993860,0
17.38,78.48,Asia/Kolkata,19800,1636992939,1636937466,1636978226,297.41,298.19,1013,88,295.29,0,40,5000,1.54,100,721,Haze,haze,50n,1636993920,0
17.38,78.48,Asia/Kolkata,19800,1636992939,1636937466,1636978226,297.41,298.19,1013,88,295.29,0,40,5000,1.54,100,721,Haze,haze,50n,1636993980,0
17.38,78.48,Asia/Kolkata,19800,1636992939,1636937466,1636978226,297.41,298.19,1013,88,295.29,0,40,5000,1.54,100,721,Haze,haze,50n,1636994040,0
17.38,78.48,Asia/Kolkata,19800,1636992939,1636937466,1636978226,297.41,298.19,1013,88,295.29,0,40,5000,1.54,100,721,Haze,haze,50n,1636994100,0
17.38,78.48,Asia/Kolkata,19800,1636992939,1636937466,1636978226,297.41,298.19,1013,88,295.29,0,40,5000,1.54,100,721,Haze,haze,50n,1636994160,0
17.38,78.48,Asia/Kolkata,19800,1636992939,1636937466,1636978226,297.41,298.19,1013,88,295.29,0,40,5000,1.54,100,721,Haze,haze,50n,1636994220,0
17.38,78.48,Asia/Kolkata,19800,1636992939,1636937466,1636978226,297.41,298.19,1013,88,295.29,0,40,5000,1.54,100,721,Haze,haze,50n,1636994280,0
17.38,78.48,Asia/Kolkata,19800,1636992939,1636937466,1636978226,297.41,298.19,1013,88,295.29,0,40,5000,1.54,100,721,Haze,haze,50n,1636994340,0
17.38,78.48,Asia/Kolkata,19800,1636992939,1636937466,1636978226,297.41,298.19,1013,88,295.29,0,40,5000,1.54,100,721,Haze,haze,50n,1636994400,0
17.38,78.48,Asia/Kolkata,19800,1636992939,1636937466,1636978226,297.41,298.19,1013,88,295.29,0,40,5000,1.54,100,721,Haze,haze,50n,1636994460,0
17.38,78.48,Asia/Kolkata,19800,1636992939,1636937466,1636978226,297.41,298.19,1013,88,295.29,0,40,5000,1.54,100,721,Haze,haze,50n,1636994520,0
17.38,78.48,Asia/Kolkata,19800,1636992939,1636937466,1636978226,297.41,298.19,1013,88,295.29,0,40,5000,1.54,100,721,Haze,haze,50n,1636994580,0
17.38,78.48,Asia/Kolkata,19800,1636992939,1636937466,1636978226,297.41,298.19,1013,88,295.29,0,40,5000,1.54,100,721,Haze,haze,50n,1636994640,0
17.38,78.48,Asia/Kolkata,19800,1636992939,1636937466,1636978226,297.41,298.19,1013,88,295.29,0,40,5000,1.54,100,721,Haze,haze,50n,1636994700,0
17.38,78.48,Asia/Kolkata,19800,1636992939,1636937466,1636978226,297.41,298.19,1013,88,295.29,0,40,5000,1.54,100,721,Haze,haze,50n,1636994760,0
17.38,78.48,Asia/Kolkata,19800,1636992939,1636937466,1636978226,297.41,298.19,1013,88,295.29,0,40,5000,1.54,100,721,Haze,haze,50n,1636994820,0
17.38,78.48,Asia/Kolkata,19800,1636992939,1636937466,1636978226,297.41,298.19,1013,88,295.29,0,40,5000,1.54,100,721,Haze,haze,50n,1636994880,0
17.38,78.48,Asia/Kolkata,19800,1636992939,1636937466,1636978226,297.41,298.19,1013,88,295.29,0,40,5000,1.54,100,721,Haze,haze,50n,1636994940,0
17.38,78.48,Asia/Kolkata,19800,1636992939,1636937466,1636978226,297.41,298.19,1013,88,295.29,0,40,5000,1.54,100,721,Haze,haze,50n,1636995000,0
17.38,78.48,Asia/Kolkata,19800,1636992939,1636937466,1636978226,297.41,298.19,1013,88,295.29,0,40,5000,1.54,100,721,Haze,haze,50n,1636995060,0
17.38,78.48,Asia/Kolkata,19800,1636992939,1636937466,1636978226,297.41,298.19,1013,88,295.29,0,40,5000,1.54,100,721,Haze,haze,50n,1636995120,0
17.38,78.48,Asia/Kolkata,19800,1636992939,1636937466,1636978226,297.41,298.19,1013,88,295.29,0,40,5000,1.54,100,721,Haze,haze,50n,1636995180,0
17.38,78.48,Asia/Kolkata,19800,1636992939,1636937466,1636978226,297.41,298.19,1013,88,295.29,0,40,5000,1.54,100,721,Haze,haze,50n,1636995240,0
17.38,78.48,Asia/Kolkata,19800,1636992939,1636937466,1636978226,297.41,298.19,1013,88,295.29,0,40,5000,1.54,100,721,Haze,haze,50n,1636995300,0
17.38,78.48,Asia/Kolkata,19800,1636992939,1636937466,1636978226,297.41,298.19,1013,88,295.29,0,40,5000,1.54,100,721,Haze,haze,50n,1636995360,0
17.38,78.48,Asia/Kolkata,19800,1636992939,1636937466,1636978226,297.41,298.19,1013,88,295.29,0,40,5000,1.54,100,721,Haze,haze,50n,1636995420,0
17.38,78.48,Asia/Kolkata,19800,1636992939,1636937466,1636978226,297.41,298.19,1013,88,295.29,0,40,5000,1.54,100,721,Haze,haze,50n,1636995480,0
17.38,78.48,Asia/Kolkata,19800,1636992939,1636937466,1636978226,297.41,298.19,1013,88,295.29,0,40,5000,1.54,100,721,Haze,haze,50n,1636995540,0
17.38,78.48,Asia/Kolkata,19800,1636992939,1636937466,1636978226,297.41,298.19,1013,88,295.29,0,40,5000,1.54,100,721,Haze,haze,50n,1636995600,0
17.38,78.48,Asia/Kolkata,19800,1636992939,1636937466,1636978226,297.41,298.19,1013,88,295.29,0,40,5000,1.54,100,721,Haze,haze,50n,1636995660,0
17.38,78.48,Asia/Kolkata,19800,1636992939,1636937466,1636978226,297.41,298.19,1013,88,295.29,0,40,5000,1.54,100,721,Haze,haze,50n,1636995720,0
17.38,78.48,Asia/Kolkata,19800,1636992939,1636937466,1636978226,297.41,298.19,1013,88,295.29,0,40,5000,1.54,100,721,Haze,haze,50n,1636995780,0
17.38,78.48,Asia/Kolkata,19800,1636992939,1636937466,1636978226,297.41,298.19,1013,88,295.29,0,40,5000,1.54,100,721,Haze,haze,50n,1636995840,0
17.38,78.48,Asia/Kolkata,19800,1636992939,1636937466,1636978226,297.41,298.19,1013,88,295.29,0,40,5000,1.54,100,721,Haze,haze,50n,1636995900,0
17.38,78.48,Asia/Kolkata,19800,1636992939,1636937466,1636978226,297.41,298.19,1013,88,295.29,0,40,5000,1.54,100,721,Haze,haze,50n,1636995960,0
17.38,78.48,Asia/Kolkata,19800,1636992939,1636937466,1636978226,297.41,298.19,1013,88,295.29,0,40,5000,1.54,100,721,Haze,haze,50n,1636996020,0
17.38,78.48,Asia/Kolkata,19800,1636992939,1636937466,1636978226,297.41,298.19,1013,88,295.29,0,40,5000,1.54,100,721,Haze,haze,50n,1636996080,0
17.38,78.48,Asia/Kolkata,19800,1636992939,1636937466,1636978226,297.41,298.19,1013,88,295.29,0,40,5000,1.54,100,721,Haze,haze,50n,1636996140,0
17.38,78.48,Asia/Kolkata,19800,1636992939,1636937466,1636978226,297.41,298.19,1013,88,295.29,0,40,5000,1.54,100,721,Haze,haze,50n,1636996200,0
17.38,78.48,Asia/Kolkata,19800,1636992939,1636937466,1636978226,297.41,298.19,1013,88,295.29,0,40,5000,1.54,100,721,Haze,haze,50n,1636996260,0
17.38,78.48,Asia/Kolkata,19800,1636992939,1636937466,1636978226,297.41,298.19,1013,88,295.29,0,40,5000,1.54,100,721,Haze,haze,50n,1636996320,0
17.38,78.48,Asia/Kolkata,19800,1636992939,1636937466,1636978226,297.41,298.19,1013,88,295.29,0,40,5000,1.54,100,721,Haze,haze,50n,1636996380,0
17.38,78.48,Asia/Kolkata,19800,1636992939,1636937466,1636978226,297.41,298.19,1013,88,295.29,0,40,5000,1.54,100,721,Haze,haze,50n,1636996440,0
17.38,78.48,Asia/Kolkata,19800,1636992939,1636937466,1636978226,297.41,298.19,1013,88,295.29,0,40,5000,1.54,100,721,Haze,haze,50n,1636996500,0
17.38,78.48,Asia/Kolkata,19800,1636992939,1636937466,1636978226,297.41,298.19,1013,88,295.29,0,40,5000,1.54,100,721,Haze,haze,50n,1636996560,0
17.38,78.48,"Asia/Kolkata",19800,1637666669,1637628933,1637669383,300.41,302.85,1012,74,295.37,0.26,40,6000,2.57,110,802,"Clouds","scattered clouds","03d",1637666700,0
17.38,78.48,"Asia/Kolkata",19800,1637666669,1637628933,1637669383,300.41,302.85,1012,74,295.37,0.26,40,6000,2.57,110,802,"Clouds","scattered clouds","03d",1637666760,0
17.38,78.48,"Asia/Kolkata",19800,1637666669,1637628933,1637669383,300.41,302.85,1012,74,295.37,0.26,40,6000,2.57,110,802,"Clouds","scattered clouds","03d",1637666820,0
17.38,78.48,"Asia/Kolkata",19800,1637666669,1637628933,1637669383,300.41,302.85,1012,74,295.37,0.26,40,6000,2.57,110,802,"Clouds","scattered clouds","03d",1637666880,0
17.38,78.48,"Asia/Kolkata",19800,1637666669,1637628933,1637669383,300.41,302.85,1012,74,295.37,0.26,40,6000,2.57,110,802,"Clouds","scattered clouds","03d",1637666940,0
17.38,78.48,"Asia/Kolkata",19800,1637666669,1637628933,1637669383,300.41,302.85,1012,74,295.37,0.26,40,6000,2.57,110,802,"Clouds","scattered clouds","03d",1637667000,0
17.38,78.48,"Asia/Kolkata",19800,1637666669,1637628933,1637669383,300.41,302.85,1012,74,295.37,0.26,40,6000,2.57,110,802,"Clouds","scattered clouds","03d",1637667060,0
17.38,78.48,"Asia/Kolkata",19800,1637666669,1637628933,1637669383,300.41,302.85,1012,74,295.37,0.26,40,6000,2.57,110,802,"Clouds","scattered clouds","03d",1637667120,0
17.38,78.48,"Asia/Kolkata",19800,1637666669,1637628933,1637669383,300.41,302.85,1012,74,295.37,0.26,40,6000,2.57,110,802,"Clouds","scattered clouds","03d",1637667180,0
17.38,78.48,"Asia/Kolkata",19800,1637666669,1637628933,1637669383,300.41,302.85,1012,74,295.37,0.26,40,6000,2.57,110,802,"Clouds","scattered clouds","03d",1637667240,0
17.38,78.48,"Asia/Kolkata",19800,1637666669,1637628933,1637669383,300.41,302.85,1012,74,295.37,0.26,40,6000,2.57,110,802,"Clouds","scattered clouds","03d",1637667300,0
17.38,78.48,"Asia/Kolkata",19800,1637666669,1637628933,1637669383,300.41,302.85,1012,74,295.37,0.26,40,6000,2.57,110,802,"Clouds","scattered clouds","03d",1637667360,0
17.38,78.48,"Asia/Kolkata",19800,1637666669,1637628933,1637669383,300.41,302.85,1012,74,295.37,0.26,40,6000,2.57,110,802,"Clouds","scattered clouds","03d",1637667420,0
17.38,78.48,"Asia/Kolkata",19800,1637666669,1637628933,1637669383,300.41,302.85,1012,74,295.37,0.26,40,6000,2.57,110,802,"Clouds","scattered clouds","03d",1637667480,0
17.38,78.48,"Asia/Kolkata",19800,1637666669,1637628933,1637669383,300.41,302.85,1012,74,295.37,0.26,40,6000,2.57,110,802,"Clouds","scattered clouds","03d",1637667540,0
17.38,78.48,"Asia/Kolkata",19800,1637666669,1637628933,1637669383,300.41,302.85,1012,74,295.37,0.26,40,6000,2.57,110,802,"Clouds","scattered clouds","03d",1637667600,0
17.38,78.48,"Asia/Kolkata",19800,1637666669,1637628933,1637669383,300.41,302.85,1012,74,295.37,0.26,40,6000,2.57,110,802,"Clouds","scattered clouds","03d",1637667660,0
17.38,78.48,"Asia/Kolkata",19800,1637666669,1637628933,1637669383,300.41,302.85,1012,74,295.37,0.26,40,6000,2.57,110,802,"Clouds","scattered clouds","03d",1637667720,0
17.38,78.48,"Asia/Kolkata",19800,1637666669,1637628933,1637669383,300.41,302.85,1012,74,295.37,0.26,40,6000,2.57,110,802,"Clouds","scattered clouds","03d",1637667780,0
17.38,78.48,"Asia/Kolkata",19800,1637666669,1637628933,1637669383,300.41,302.85,1012,74,295.37,0.26,40,6000,2.57,110,802,"Clouds","scattered clouds","03d",1637667840,0
17.38,78.48,"Asia/Kolkata",19800,1637666669,1637628933,1637669383,300.41,302.85,1012,74,295.37,0.26,40,6000,2.57,110,802,"Clouds","scattered clouds","03d",1637667900,0
17.38,78.48,"Asia/Kolkata",19800,1637666669,1637628933,1637669383,300.41,302.85,1012,74,295.37,0.26,40,6000,2.57,110,802,"Clouds","scattered clouds","03d",1637667960,0
17.38,78.48,"Asia/Kolkata",19800,1637666669,1637628933,1637669383,300.41,302.85,1012,74,295.37,0.26,40,6000,2.57,110,802,"Clouds","scattered clouds","03d",1637668020,0
17.38,78.48,"Asia/Kolkata",19800,1637666669,1637628933,1637669383,300.41,302.85,1012,74,295.37,0.26,40,6000,2.57,110,802,"Clouds","scattered clouds","03d",1637668080,0
17.38,78.48,"Asia/Kolkata",19800,1637666669,1637628933,1637669383,300.41,302.85,1012,74,295.37,0.26,40,6000,2.57,110,802,"Clouds","scattered clouds","03d",1637668140,0
17.38,78.48,"Asia/Kolkata",19800,1637666669,1637628933,1637669383,300.41,302.85,1012,74,295.37,0.26,40,6000,2.57,110,802,"Clouds","scattered clouds","03d",1637668200,0
17.38,78.48,"Asia/Kolkata",19800,1637666669,1637628933,1637669383,300.41,302.85,1012,74,295.37,0.26,40,6000,2.57,110,802,"Clouds","scattered clouds","03d",1637668260,0
17.38,78.48,"Asia/Kolkata",19800,1637666669,1637628933,1637669383,300.41,302.85,1012,74,295.37,0.26,40,6000,2.57,110,802,"Clouds","scattered clouds","03d",1637668320,0
17.38,78.48,"Asia/Kolkata",19800,1637666669,1637628933,1637669383,300.41,302.85,1012,74,295.37,0.26,40,6000,2.57,110,802,"Clouds","scattered clouds","03d",1637668380,0
17.38,78.48,"Asia/Kolkata",19800,1637666669,1637628933,1637669383,300.41,302.85,1012,74,295.37,0.26,40,6000,2.57,110,802,"Clouds","scattered clouds","03d",1637668440,0
17.38,78.48,"Asia/Kolkata",19800,1637666669,1637628933,1637669383,300.41,302.85,1012,74,295.37,0.26,40,6000,2.57,110,802,"Clouds","scattered clouds","03d",1637668500,0
17.38,78.48,"Asia/Kolkata",19800,1637666669,1637628933,1637669383,300.41,302.85,1012,74,295.37,0.26,40,6000,2.57,110,802,"Clouds","scattered clouds","03d",1637668560,0
17.38,78.48,"Asia/Kolkata",19800,1637666669,1637628933,1637669383,300.41,302.85,1012,74,295.37,0.26,40,6000,2.57,110,802,"Clouds","scattered clouds","03d",1637668620,0
17.38,78.48,"Asia/Kolkata",19800,1637666669,1637628933,1637669383,300.41,302.85,1012,74,295.37,0.26,40,6000,2.57,110,802,"Clouds","scattered clouds","03d",1637668680,0
17.38,78.48,"Asia/Kolkata",19800,1637666669,1637628933,1637669383,300.41,302.85,1012,74,295.37,0.26,40,6000,2.57,110,802,"Clouds","scattered clouds","03d",1637668740,0
17.38,78.48,"Asia/Kolkata",19800,1637666669,1637628933,1637669383,300.41,302.85,1012,74,295.37,0.26,40,6000,2.57,110,802,"Clouds","scattered clouds","03d",1637668800,0
17.38,78.48,"Asia/Kolkata",19800,1637666669,1637628933,1637669383,300.41,302.85,1012,74,295.37,0.26,40,6000,2.57,110,802,"Clouds","scattered clouds","03d",1637668860,0
17.38,78.48,"Asia/Kolkata",19800,1637666669,1637628933,1637669383,300.41,302.85,1012,74,295.37,0.26,40,6000,2.57,110,802,"Clouds","scattered clouds","03d",1637668920,0
17.38,78.48,"Asia/Kolkata",19800,1637666669,1637628933,1637669383,300.41,302.85,1012,74,295.37,0.26,40,6000,2.57,110,802,"Clouds","scattered clouds","03d",1637668980,0
17.38,78.48,"Asia/Kolkata",19800,1637666669,1637628933,1637669383,300.41,302.85,1012,74,295.37,0.26,40,6000,2.57,110,802,"Clouds","scattered clouds","03d",1637669040,0
17.38,78.48,"Asia/Kolkata",19800,1637666669,1637628933,1637669383,300.41,302.85,1012,74,295.37,0.26,40,6000,2.57,110,802,"Clouds","scattered clouds","03d",1637669100,0
17.38,78.48,"Asia/Kolkata",19800,1637666669,1637628933,1637669383,300.41,302.85,1012,74,295.37,0.26,40,6000,2.57,110,802,"Clouds","scattered clouds","03d",1637669160,0
17.38,78.48,"Asia/Kolkata",19800,1637666669,1637628933,1637669383,300.41,302.85,1012,74,295.37,0.26,40,6000,2.57,110,802,"Clouds","scattered clouds","03d",1637669220,0
17.38,78.48,"Asia/Kolkata",19800,1637666669,1637628933,1637669383,300.41,302.85,1012,74,295.37,0.26,40,6000,2.57,110,802,"Clouds","scattered clouds","03d",1637669280,0
17.38,78.48,"Asia/Kolkata",19800,1637666669,1637628933,1637669383,300.41,302.85,1012,74,295.37,0.26,40,6000,2.57,110,802,"Clouds","scattered clouds","03d",1637669340,0
17.38,78.48,"Asia/Kolkata",19800,1637666669,1637628933,1637669383,300.41,302.85,1012,74,295.37,0.26,40,6000,2.57,110,802,"Clouds","scattered clouds","03d",1637669400,0
17.38,78.48,"Asia/Kolkata",19800,1637666669,1637628933,1637669383,300.41,302.85,1012,74,295.37,0.26,40,6000,2.57,110,802,"Clouds","scattered clouds","03d",1637669460,0
17.38,78.48,"Asia/Kolkata",19800,1637666669,1637628933,1637669383,300.41,302.85,1012,74,295.37,0.26,40,6000,2.57,110,802,"Clouds","scattered clouds","03d",1637669520,0
17.38,78.48,"Asia/Kolkata",19800,1637666669,1637628933,1637669383,300.41,302.85,1012,74,295.37,0.26,40,6000,2.57,110,802,"Clouds","scattered clouds","03d",1637669580,0
17.38,78.48,"Asia/Kolkata",19800,1637666669,1637628933,1637669383,300.41,302.85,1012,74,295.37,0.26,40,6000,2.57,110,802,"Clouds","scattered clouds","03d",1637669640,0
17.38,78.48,"Asia/Kolkata",19800,1637666669,1637628933,1637669383,300.41,302.85,1012,74,295.37,0.26,40,6000,2.57,110,802,"Clouds","scattered clouds","03d",1637669700,0
17.38,78.48,"Asia/Kolkata",19800,1637666669,1637628933,1637669383,300.41,302.85,1012,74,295.37,0.26,40,6000,2.57,110,802,"Clouds","scattered clouds","03d",1637669760,0
17.38,78.48,"Asia/Kolkata",19800,1637666669,1637628933,1637669383,300.41,302.85,1012,74,295.37,0.26,40,6000,2.57,110,802,"Clouds","scattered clouds","03d",1637669820,0
17.38,78.48,"Asia/Kolkata",19800,1637666669,1637628933,1637669383,300.41,302.85,1012,74,295.37,0.26,40,6000,2.57,110,802,"Clouds","scattered clouds","03d",1637669880,0
17.38,78.48,"Asia/Kolkata",19800,1637666669,1637628933,1637669383,300.41,302.85,1012,74,295.37,0.26,40,6000,2.57,110,802,"Clouds","scattered clouds","03d",1637669940,0
17.38,78.48,"Asia/Kolkata",19800,1637666669,1637628933,1637669383,300.41,302.85,1012,74,295.37,0.26,40,6000,2.57,110,802,"Clouds","scattered clouds","03d",1637670000,0
17.38,78.48,"Asia/Kolkata",19800,1637666669,1637628933,1637669383,300.41,302.85,1012,74,295.37,0.26,40,6000,2.57,110,802,"Clouds","scattered clouds","03d",1637670060,0
17.38,78.48,"Asia/Kolkata",19800,1637666669,1637628933,1637669383,300.41,302.85,1012,74,295.37,0.26,40,6000,2.57,110,802,"Clouds","scattered clouds","03d",1637670120,0
17.38,78.48,"Asia/Kolkata",19800,1637666669,1637628933,1637669383,300.41,302.85,1012,74,295.37,0.26,40,6000,2.57,110,802,"Clouds","scattered clouds","03d",1637670180,0
17.38,78.48,"Asia/Kolkata",19800,1637666669,1637628933,1637669383,300.41,302.85,1012,74,295.37,0.26,40,6000,2.57,110,802,"Clouds","scattered clouds","03d",1637670240,0
17.38,78.48,"Asia/Kolkata",19800,1637666669,1637628933,1637669383,300.41,302.85,1012,74,295.37,0.26,40,6000,2.57,110,802,"Clouds","scattered clouds","03d",1637670300,0
