symbol,series,last_corp_announcement_date,last_corp_announcement,open_price,high_price,low_price,last_traded_price,prev_close_price,percent_change,traded_quantity,turnover_in_lakhs,timestamp
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,506.9,514.8,506.2,512,505.45,1.3,6651140,34040.53,16-11-2021 09:56
HEROMOTOCO,EQ,22-07-2021,Annual General Meeting/Dividend - Rs 25 Per Share/ Special Dividend - Rs 10 Per Share,2712.2,2726,2701,2726,2693.25,1.22,146773,3982.89,16-11-2021 09:56
JSWSTEEL,EQ,05-07-2021,Annual General Meeting/Dividend - Rs 6.50 Per Share,658,674,655.7,668.8,661.5,1.1,996685,6639.12,16-11-2021 09:56
ADANIPORTS,EQ,24-06-2021,Dividend - Rs 5 Per Sh,752.7,761.7,750.25,756.4,749.8,0.88,1169537,8854.21,16-11-2021 09:56
TATASTEEL,EQ,17-06-2021,Annual General Meeting/Dividend - Rs 25 Per Share,1245.45,1261.05,1228.65,1255.9,1245.45,0.84,3571882,44498.51,16-11-2021 09:56
COALINDIA,EQ,02-09-2021,Dividend - Rs 3.50 Per Share,161,161.65,160.15,161.05,159.75,0.81,3082317,4961.91,16-11-2021 09:56
WIPRO,EQ,08-07-2021,Annual General Meeting,658.4,663.5,654.65,663.2,658.9,0.65,923187,6092.48,16-11-2021 09:56
M&M,EQ,15-07-2021,Annual General Meeting/Dividend - Rs 8.75 Per Share,928.4,938.8,927.4,933.05,928.4,0.5,474597,4434.21,16-11-2021 09:56
ONGC,EQ,08-09-2021,Dividend - Rs 1.85 Per Share,159.4,159.7,157.75,158.55,157.8,0.48,3668262,5814.56,16-11-2021 09:56
MARUTI,EQ,05-08-2021,Dividend - Rs 45 Per Share,7545,7639.8,7535.05,7620,7503.1,1.56,115148,8746.14,16-11-2021 09:58
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,506.9,514.8,506.2,512.45,505.45,1.38,6908734,35362.35,16-11-2021 09:58
HEROMOTOCO,EQ,22-07-2021,Annual General Meeting/Dividend - Rs 25 Per Share/ Special Dividend - Rs 10 Per Share,2712.2,2732,2701,2728.35,2693.25,1.3,164971,4479.56,16-11-2021 09:58
JSWSTEEL,EQ,05-07-2021,Annual General Meeting/Dividend - Rs 6.50 Per Share,658,674,655.7,669,661.5,1.13,1009425,6724.39,16-11-2021 09:58
ADANIPORTS,EQ,24-06-2021,Dividend - Rs 5 Per Sh,752.7,761.7,750.25,757.65,749.8,1.05,1191795,9022.84,16-11-2021 09:58
COALINDIA,EQ,02-09-2021,Dividend - Rs 3.50 Per Share,161,161.65,160.15,161.25,159.75,0.94,3153858,5077.4,16-11-2021 09:58
TATASTEEL,EQ,17-06-2021,Annual General Meeting/Dividend - Rs 25 Per Share,1245.45,1261.05,1228.65,1255.65,1245.45,0.82,3619498,45096.77,16-11-2021 09:58
WIPRO,EQ,08-07-2021,Annual General Meeting,658.4,663.5,654.65,663.2,658.9,0.65,950989,6276.81,16-11-2021 09:58
M&M,EQ,15-07-2021,Annual General Meeting/Dividend - Rs 8.75 Per Share,928.4,938.8,927.4,933.4,928.4,0.54,490247,4580.38,16-11-2021 09:58
INFY,EQ,26-10-2021,Interim Dividend - Rs 15 Per Sh,1790,1796,1777,1794.3,1787.15,0.4,872931,15617.78,16-11-2021 09:58
MARUTI,EQ,05-08-2021,Dividend - Rs 45 Per Share,7545,7639.8,7535.05,7620,7503.1,1.56,115148,8746.14,16-11-2021 10:09
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,506.9,514.8,506.2,512.45,505.45,1.38,6908734,35362.35,16-11-2021 10:09
HEROMOTOCO,EQ,22-07-2021,Annual General Meeting/Dividend - Rs 25 Per Share/ Special Dividend - Rs 10 Per Share,2712.2,2732,2701,2728.35,2693.25,1.3,164971,4479.56,16-11-2021 10:09
JSWSTEEL,EQ,05-07-2021,Annual General Meeting/Dividend - Rs 6.50 Per Share,658,674,655.7,669,661.5,1.13,1009425,6724.39,16-11-2021 10:09
ADANIPORTS,EQ,24-06-2021,Dividend - Rs 5 Per Sh,752.7,761.7,750.25,757.65,749.8,1.05,1191795,9022.84,16-11-2021 10:09
COALINDIA,EQ,02-09-2021,Dividend - Rs 3.50 Per Share,161,161.65,160.15,161.25,159.75,0.94,3153858,5077.4,16-11-2021 10:09
TATASTEEL,EQ,17-06-2021,Annual General Meeting/Dividend - Rs 25 Per Share,1245.45,1261.05,1228.65,1255.65,1245.45,0.82,3619498,45096.77,16-11-2021 10:09
WIPRO,EQ,08-07-2021,Annual General Meeting,658.4,663.5,654.65,663.2,658.9,0.65,950989,6276.81,16-11-2021 10:09
M&M,EQ,15-07-2021,Annual General Meeting/Dividend - Rs 8.75 Per Share,928.4,938.8,927.4,933.4,928.4,0.54,490247,4580.38,16-11-2021 10:09
INFY,EQ,26-10-2021,Interim Dividend - Rs 15 Per Sh,1790,1796,1777,1794.3,1787.15,0.4,872931,15617.78,16-11-2021 10:09
MARUTI,EQ,05-08-2021,Dividend - Rs 45 Per Share,7545,7690,7535.05,7688.5,7503.1,2.47,156624,11918.3,16-11-2021 10:10
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,506.9,514.8,506.2,514,505.45,1.69,7650443,39167.97,16-11-2021 10:10
HEROMOTOCO,EQ,22-07-2021,Annual General Meeting/Dividend - Rs 25 Per Share/ Special Dividend - Rs 10 Per Share,2712.2,2732,2701,2732,2693.25,1.44,193683,5263.1,16-11-2021 10:10
GRASIM,EQ,12-08-2021,Annual General Meeting/Dividend - Rs 5  Per Share/ Special Dividend - Rs 4 Per Share,1860,1875,1851.55,1873.1,1855.85,0.93,84136,1567.18,16-11-2021 10:10
ADANIPORTS,EQ,24-06-2021,Dividend - Rs 5 Per Sh,752.7,761.7,750.25,756.15,749.8,0.85,1276089,9660.89,16-11-2021 10:10
JSWSTEEL,EQ,05-07-2021,Annual General Meeting/Dividend - Rs 6.50 Per Share,658,674,655.7,666.85,661.5,0.81,1113352,7418.6,16-11-2021 10:10
COALINDIA,EQ,02-09-2021,Dividend - Rs 3.50 Per Share,161,161.65,160.15,161.05,159.75,0.81,3392229,5461.49,16-11-2021 10:10
SBILIFE,EQ,05-04-2021,Interim Dividend - Rs 2.5 Per Share,1169.9,1174.15,1161.1,1169,1159.9,0.78,141693,1651.77,16-11-2021 10:10
WIPRO,EQ,08-07-2021,Annual General Meeting,658.4,663.55,654.65,662.7,658.9,0.58,1056814,6978.35,16-11-2021 10:10
TATASTEEL,EQ,17-06-2021,Annual General Meeting/Dividend - Rs 25 Per Share,1245.45,1261.05,1228.65,1252.3,1245.45,0.55,3879999,48361.86,16-11-2021 10:10
MARUTI,EQ,05-08-2021,Dividend - Rs 45 Per Share,7545,7699,7535.05,7681.6,7503.1,2.38,174878,13321.44,16-11-2021 10:12
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,506.9,514.8,506.2,514.3,505.45,1.75,7993416,40931.89,16-11-2021 10:12
HEROMOTOCO,EQ,22-07-2021,Annual General Meeting/Dividend - Rs 25 Per Share/ Special Dividend - Rs 10 Per Share,2712.2,2734,2701,2730.7,2693.25,1.39,199802,5430.28,16-11-2021 10:12
COALINDIA,EQ,02-09-2021,Dividend - Rs 3.50 Per Share,161,161.65,160.15,161.05,159.75,0.81,3405813,5483.36,16-11-2021 10:12
JSWSTEEL,EQ,05-07-2021,Annual General Meeting/Dividend - Rs 6.50 Per Share,658,674,655.7,666.8,661.5,0.8,1122759,7481.39,16-11-2021 10:12
ADANIPORTS,EQ,24-06-2021,Dividend - Rs 5 Per Sh,752.7,761.7,750.25,755.5,749.8,0.76,1291332,9776.03,16-11-2021 10:12
SBILIFE,EQ,05-04-2021,Interim Dividend - Rs 2.5 Per Share,1169.9,1174.15,1161.1,1168,1159.9,0.7,143506,1672.96,16-11-2021 10:12
GRASIM,EQ,12-08-2021,Annual General Meeting/Dividend - Rs 5  Per Share/ Special Dividend - Rs 4 Per Share,1860,1875,1851.55,1868.55,1855.85,0.68,92025,1714.82,16-11-2021 10:12
WIPRO,EQ,08-07-2021,Annual General Meeting,658.4,663.55,654.65,662.4,658.9,0.53,1081795,7143.74,16-11-2021 10:12
TATASTEEL,EQ,17-06-2021,Annual General Meeting/Dividend - Rs 25 Per Share,1245.45,1261.05,1228.65,1251.9,1245.45,0.52,3903858,48660.42,16-11-2021 10:12
MARUTI,EQ,05-08-2021,Dividend - Rs 45 Per Share,7545,7721.95,7535.05,7715,7503.1,2.82,199836,15243.71,16-11-2021 10:13
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,506.9,516,506.2,516,505.45,2.09,9103702,46651.92,16-11-2021 10:13
HEROMOTOCO,EQ,22-07-2021,Annual General Meeting/Dividend - Rs 25 Per Share/ Special Dividend - Rs 10 Per Share,2712.2,2734,2701,2729.5,2693.25,1.35,207837,5649.7,16-11-2021 10:13
GRASIM,EQ,12-08-2021,Annual General Meeting/Dividend - Rs 5  Per Share/ Special Dividend - Rs 4 Per Share,1860,1875,1851.55,1874,1855.85,0.98,102943,1919.2,16-11-2021 10:13
JSWSTEEL,EQ,05-07-2021,Annual General Meeting/Dividend - Rs 6.50 Per Share,658,674,655.7,667.15,661.5,0.85,1129357,7525.36,16-11-2021 10:13
M&M,EQ,15-07-2021,Annual General Meeting/Dividend - Rs 8.75 Per Share,928.4,938.8,927.4,935.5,928.4,0.76,599507,5598.68,16-11-2021 10:13
COALINDIA,EQ,02-09-2021,Dividend - Rs 3.50 Per Share,161,161.65,160.15,160.95,159.75,0.75,3534345,5690.3,16-11-2021 10:13
SBILIFE,EQ,05-04-2021,Interim Dividend - Rs 2.5 Per Share,1169.9,1174.15,1161.1,1168.45,1159.9,0.74,146993,1713.69,16-11-2021 10:13
TATASTEEL,EQ,17-06-2021,Annual General Meeting/Dividend - Rs 25 Per Share,1245.45,1261.05,1228.65,1254.1,1245.45,0.69,3953716,49285.05,16-11-2021 10:13
ADANIPORTS,EQ,24-06-2021,Dividend - Rs 5 Per Sh,752.7,761.7,750.25,754.65,749.8,0.65,1306781,9892.72,16-11-2021 10:13
MARUTI,EQ,05-08-2021,Dividend - Rs 45 Per Share,7545,7721.95,7535.05,7715,7503.1,2.82,199836,15243.71,16-11-2021 10:14
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,506.9,516,506.2,516,505.45,2.09,9103702,46651.92,16-11-2021 10:14
HEROMOTOCO,EQ,22-07-2021,Annual General Meeting/Dividend - Rs 25 Per Share/ Special Dividend - Rs 10 Per Share,2712.2,2734,2701,2729.5,2693.25,1.35,207837,5649.7,16-11-2021 10:14
GRASIM,EQ,12-08-2021,Annual General Meeting/Dividend - Rs 5  Per Share/ Special Dividend - Rs 4 Per Share,1860,1875,1851.55,1874,1855.85,0.98,102943,1919.2,16-11-2021 10:14
JSWSTEEL,EQ,05-07-2021,Annual General Meeting/Dividend - Rs 6.50 Per Share,658,674,655.7,667.15,661.5,0.85,1129357,7525.36,16-11-2021 10:14
M&M,EQ,15-07-2021,Annual General Meeting/Dividend - Rs 8.75 Per Share,928.4,938.8,927.4,935.5,928.4,0.76,599507,5598.68,16-11-2021 10:14
COALINDIA,EQ,02-09-2021,Dividend - Rs 3.50 Per Share,161,161.65,160.15,160.95,159.75,0.75,3534345,5690.3,16-11-2021 10:14
SBILIFE,EQ,05-04-2021,Interim Dividend - Rs 2.5 Per Share,1169.9,1174.15,1161.1,1168.45,1159.9,0.74,146993,1713.69,16-11-2021 10:14
TATASTEEL,EQ,17-06-2021,Annual General Meeting/Dividend - Rs 25 Per Share,1245.45,1261.05,1228.65,1254.1,1245.45,0.69,3953716,49285.05,16-11-2021 10:14
ADANIPORTS,EQ,24-06-2021,Dividend - Rs 5 Per Sh,752.7,761.7,750.25,754.65,749.8,0.65,1306781,9892.72,16-11-2021 10:14
MARUTI,EQ,05-08-2021,Dividend - Rs 45 Per Share,7545,7722.9,7535.05,7710,7503.1,2.76,221124,16885.65,16-11-2021 10:15
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,506.9,516.9,506.2,516.15,505.45,2.12,9823040,50366.66,16-11-2021 10:15
HEROMOTOCO,EQ,22-07-2021,Annual General Meeting/Dividend - Rs 25 Per Share/ Special Dividend - Rs 10 Per Share,2712.2,2734,2701,2725.45,2693.25,1.2,211484,5749.15,16-11-2021 10:15
GRASIM,EQ,12-08-2021,Annual General Meeting/Dividend - Rs 5  Per Share/ Special Dividend - Rs 4 Per Share,1860,1875,1851.55,1871.8,1855.85,0.86,129352,2413.58,16-11-2021 10:15
BAJFINANCE,EQ,08-07-2021,Annual General Meeting/Dividend - Rs 10 Per Share,7525,7600,7500.75,7596.7,7534.25,0.83,119237,9004.86,16-11-2021 10:15
COALINDIA,EQ,02-09-2021,Dividend - Rs 3.50 Per Share,161,161.65,160.15,161,159.75,0.78,3582887,5768.09,16-11-2021 10:15
SBILIFE,EQ,05-04-2021,Interim Dividend - Rs 2.5 Per Share,1169.9,1174.15,1161.1,1168.85,1159.9,0.77,148856,1735.45,16-11-2021 10:15
JSWSTEEL,EQ,05-07-2021,Annual General Meeting/Dividend - Rs 6.50 Per Share,658,674,655.7,666.35,661.5,0.73,1157699,7714.21,16-11-2021 10:15
BAJAJFINSV,EQ,08-07-2021,Annual General Meeting/Dividend - Rs 3 Per Share,18230,18299,18118.75,18262.9,18130.5,0.73,41631,7581.11,16-11-2021 10:15
ADANIPORTS,EQ,24-06-2021,Dividend - Rs 5 Per Sh,752.7,761.7,750.25,754.75,749.8,0.66,1319717,9990.26,16-11-2021 10:15
MARUTI,EQ,05-08-2021,Dividend - Rs 45 Per Share,7545,7722.9,7535.05,7710,7503.1,2.76,221124,16885.65,16-11-2021 10:16
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,506.9,516.9,506.2,516.15,505.45,2.12,9823040,50366.66,16-11-2021 10:16
HEROMOTOCO,EQ,22-07-2021,Annual General Meeting/Dividend - Rs 25 Per Share/ Special Dividend - Rs 10 Per Share,2712.2,2734,2701,2725.45,2693.25,1.2,211484,5749.15,16-11-2021 10:16
GRASIM,EQ,12-08-2021,Annual General Meeting/Dividend - Rs 5  Per Share/ Special Dividend - Rs 4 Per Share,1860,1875,1851.55,1871.8,1855.85,0.86,129352,2413.58,16-11-2021 10:16
BAJFINANCE,EQ,08-07-2021,Annual General Meeting/Dividend - Rs 10 Per Share,7525,7600,7500.75,7596.7,7534.25,0.83,119237,9004.86,16-11-2021 10:16
COALINDIA,EQ,02-09-2021,Dividend - Rs 3.50 Per Share,161,161.65,160.15,161,159.75,0.78,3582887,5768.09,16-11-2021 10:16
SBILIFE,EQ,05-04-2021,Interim Dividend - Rs 2.5 Per Share,1169.9,1174.15,1161.1,1168.85,1159.9,0.77,148856,1735.45,16-11-2021 10:16
JSWSTEEL,EQ,05-07-2021,Annual General Meeting/Dividend - Rs 6.50 Per Share,658,674,655.7,666.35,661.5,0.73,1157699,7714.21,16-11-2021 10:16
BAJAJFINSV,EQ,08-07-2021,Annual General Meeting/Dividend - Rs 3 Per Share,18230,18299,18118.75,18262.9,18130.5,0.73,41631,7581.11,16-11-2021 10:16
ADANIPORTS,EQ,24-06-2021,Dividend - Rs 5 Per Sh,752.7,761.7,750.25,754.75,749.8,0.66,1319717,9990.26,16-11-2021 10:16
MARUTI,EQ,05-08-2021,Dividend - Rs 45 Per Share,7545,7722.9,7535.05,7703,7503.1,2.66,234914,17948.37,16-11-2021 10:17
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,506.9,517.85,506.2,517.6,505.45,2.4,10567024,54212,16-11-2021 10:17
HEROMOTOCO,EQ,22-07-2021,Annual General Meeting/Dividend - Rs 25 Per Share/ Special Dividend - Rs 10 Per Share,2712.2,2734,2701,2727.4,2693.25,1.27,214129,5821.25,16-11-2021 10:17
BAJFINANCE,EQ,08-07-2021,Annual General Meeting/Dividend - Rs 10 Per Share,7525,7600,7500.75,7591.95,7534.25,0.77,128486,9707.35,16-11-2021 10:17
SBILIFE,EQ,05-04-2021,Interim Dividend - Rs 2.5 Per Share,1169.9,1174.15,1161.1,1168.4,1159.9,0.73,150400,1753.5,16-11-2021 10:17
GRASIM,EQ,12-08-2021,Annual General Meeting/Dividend - Rs 5  Per Share/ Special Dividend - Rs 4 Per Share,1860,1875,1851.55,1869,1855.85,0.71,132389,2470.33,16-11-2021 10:17
JSWSTEEL,EQ,05-07-2021,Annual General Meeting/Dividend - Rs 6.50 Per Share,658,674,655.7,666.05,661.5,0.69,1165297,7764.72,16-11-2021 10:17
COALINDIA,EQ,02-09-2021,Dividend - Rs 3.50 Per Share,161,161.65,160.15,160.85,159.75,0.69,3652178,5879.64,16-11-2021 10:17
ADANIPORTS,EQ,24-06-2021,Dividend - Rs 5 Per Sh,752.7,761.7,750.25,755,749.8,0.69,1337684,10125.87,16-11-2021 10:17
BAJAJFINSV,EQ,08-07-2021,Annual General Meeting/Dividend - Rs 3 Per Share,18230,18299,18118.75,18253,18130.5,0.68,42213,7687.31,16-11-2021 10:17
MARUTI,EQ,05-08-2021,Dividend - Rs 45 Per Share,7545,7722.9,7535.05,7703,7503.1,2.66,234914,17948.37,16-11-2021 10:18
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,506.9,517.85,506.2,517.6,505.45,2.4,10567024,54212,16-11-2021 10:18
HEROMOTOCO,EQ,22-07-2021,Annual General Meeting/Dividend - Rs 25 Per Share/ Special Dividend - Rs 10 Per Share,2712.2,2734,2701,2727.4,2693.25,1.27,214129,5821.25,16-11-2021 10:18
BAJFINANCE,EQ,08-07-2021,Annual General Meeting/Dividend - Rs 10 Per Share,7525,7600,7500.75,7591.95,7534.25,0.77,128486,9707.35,16-11-2021 10:18
SBILIFE,EQ,05-04-2021,Interim Dividend - Rs 2.5 Per Share,1169.9,1174.15,1161.1,1168.4,1159.9,0.73,150400,1753.5,16-11-2021 10:18
GRASIM,EQ,12-08-2021,Annual General Meeting/Dividend - Rs 5  Per Share/ Special Dividend - Rs 4 Per Share,1860,1875,1851.55,1869,1855.85,0.71,132389,2470.33,16-11-2021 10:18
JSWSTEEL,EQ,05-07-2021,Annual General Meeting/Dividend - Rs 6.50 Per Share,658,674,655.7,666.05,661.5,0.69,1165297,7764.72,16-11-2021 10:18
COALINDIA,EQ,02-09-2021,Dividend - Rs 3.50 Per Share,161,161.65,160.15,160.85,159.75,0.69,3652178,5879.64,16-11-2021 10:18
ADANIPORTS,EQ,24-06-2021,Dividend - Rs 5 Per Sh,752.7,761.7,750.25,755,749.8,0.69,1337684,10125.87,16-11-2021 10:18
BAJAJFINSV,EQ,08-07-2021,Annual General Meeting/Dividend - Rs 3 Per Share,18230,18299,18118.75,18253,18130.5,0.68,42213,7687.31,16-11-2021 10:18
MARUTI,EQ,05-08-2021,Dividend - Rs 45 Per Share,7545,7722.9,7535.05,7697.2,7503.1,2.59,244225,18665.29,16-11-2021 10:19
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,506.9,518,506.2,516.95,505.45,2.28,11168875,57326.48,16-11-2021 10:19
HEROMOTOCO,EQ,22-07-2021,Annual General Meeting/Dividend - Rs 25 Per Share/ Special Dividend - Rs 10 Per Share,2712.2,2734,2701,2727,2693.25,1.25,215916,5870,16-11-2021 10:19
BAJFINANCE,EQ,08-07-2021,Annual General Meeting/Dividend - Rs 10 Per Share,7525,7610,7500.75,7606,7534.25,0.95,138470,10465.99,16-11-2021 10:19
SBILIFE,EQ,05-04-2021,Interim Dividend - Rs 2.5 Per Share,1169.9,1174.15,1161.1,1169.7,1159.9,0.84,152431,1777.24,16-11-2021 10:19
BAJAJFINSV,EQ,08-07-2021,Annual General Meeting/Dividend - Rs 3 Per Share,18230,18299,18118.75,18255.35,18130.5,0.69,42873,7807.73,16-11-2021 10:19
GRASIM,EQ,12-08-2021,Annual General Meeting/Dividend - Rs 5  Per Share/ Special Dividend - Rs 4 Per Share,1860,1875,1851.55,1868,1855.85,0.65,134006,2500.54,16-11-2021 10:19
COALINDIA,EQ,02-09-2021,Dividend - Rs 3.50 Per Share,161,161.65,160.15,160.75,159.75,0.63,3671181,5910.23,16-11-2021 10:19
JSWSTEEL,EQ,05-07-2021,Annual General Meeting/Dividend - Rs 6.50 Per Share,658,674,655.7,665.2,661.5,0.56,1177667,7847.15,16-11-2021 10:19
ADANIPORTS,EQ,24-06-2021,Dividend - Rs 5 Per Sh,752.7,761.7,750.25,753.75,749.8,0.53,1377838,10428.58,16-11-2021 10:19
MARUTI,EQ,05-08-2021,Dividend - Rs 45 Per Share,7545,7722.9,7535.05,7698,7503.1,2.6,251265,19206.77,16-11-2021 10:21
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,506.9,518,506.2,516.5,505.45,2.19,11587602,59490.75,16-11-2021 10:21
HEROMOTOCO,EQ,22-07-2021,Annual General Meeting/Dividend - Rs 25 Per Share/ Special Dividend - Rs 10 Per Share,2712.2,2734,2701,2726.1,2693.25,1.22,219203,5959.6,16-11-2021 10:21
BAJFINANCE,EQ,08-07-2021,Annual General Meeting/Dividend - Rs 10 Per Share,7525,7610,7500.75,7602,7534.25,0.9,144812,10948.28,16-11-2021 10:21
SBILIFE,EQ,05-04-2021,Interim Dividend - Rs 2.5 Per Share,1169.9,1174.15,1161.1,1169.1,1159.9,0.79,154410,1800.37,16-11-2021 10:21
BAJAJFINSV,EQ,08-07-2021,Annual General Meeting/Dividend - Rs 3 Per Share,18230,18299,18118.75,18260,18130.5,0.71,43781,7973.55,16-11-2021 10:21
JSWSTEEL,EQ,05-07-2021,Annual General Meeting/Dividend - Rs 6.50 Per Share,658,674,655.7,665.85,661.5,0.66,1191755,7940.78,16-11-2021 10:21
M&M,EQ,15-07-2021,Annual General Meeting/Dividend - Rs 8.75 Per Share,928.4,938.8,927.4,933.75,928.4,0.58,642885,6004.16,16-11-2021 10:21
COALINDIA,EQ,02-09-2021,Dividend - Rs 3.50 Per Share,161,161.65,160.15,160.6,159.75,0.53,3710859,5974.11,16-11-2021 10:21
TATASTEEL,EQ,17-06-2021,Annual General Meeting/Dividend - Rs 25 Per Share,1245.45,1261.05,1228.65,1251.45,1245.45,0.48,4152794,51774.96,16-11-2021 10:21
MARUTI,EQ,05-08-2021,Dividend - Rs 45 Per Share,7545,7722.9,7535.05,7695.1,7503.1,2.56,258695,19778.84,16-11-2021 10:22
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,506.9,518,506.2,516.4,505.45,2.17,11825253,60716.76,16-11-2021 10:22
HEROMOTOCO,EQ,22-07-2021,Annual General Meeting/Dividend - Rs 25 Per Share/ Special Dividend - Rs 10 Per Share,2712.2,2734,2701,2723.5,2693.25,1.12,224421,6101.72,16-11-2021 10:22
BAJFINANCE,EQ,08-07-2021,Annual General Meeting/Dividend - Rs 10 Per Share,7525,7610,7500.75,7599,7534.25,0.86,147740,11170.72,16-11-2021 10:22
BAJAJFINSV,EQ,08-07-2021,Annual General Meeting/Dividend - Rs 3 Per Share,18230,18299,18118.75,18265,18130.5,0.74,44900,8177.93,16-11-2021 10:22
SBILIFE,EQ,05-04-2021,Interim Dividend - Rs 2.5 Per Share,1169.9,1174.15,1161.1,1168.5,1159.9,0.74,156132,1820.5,16-11-2021 10:22
COALINDIA,EQ,02-09-2021,Dividend - Rs 3.50 Per Share,161,161.65,160.15,160.8,159.75,0.66,3790370,6101.74,16-11-2021 10:22
JSWSTEEL,EQ,05-07-2021,Annual General Meeting/Dividend - Rs 6.50 Per Share,658,674,655.7,665.65,661.5,0.63,1196742,7974.01,16-11-2021 10:22
M&M,EQ,15-07-2021,Annual General Meeting/Dividend - Rs 8.75 Per Share,928.4,938.8,927.4,933.1,928.4,0.51,651461,6084.19,16-11-2021 10:22
TATASTEEL,EQ,17-06-2021,Annual General Meeting/Dividend - Rs 25 Per Share,1245.45,1261.05,1228.65,1251.8,1245.45,0.51,4178693,52098.69,16-11-2021 10:22
MARUTI,EQ,05-08-2021,Dividend - Rs 45 Per Share,7545,7722.9,7535.05,7695.1,7503.1,2.56,258695,19778.84,16-11-2021 10:23
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,506.9,518,506.2,516.4,505.45,2.17,11825253,60716.76,16-11-2021 10:23
HEROMOTOCO,EQ,22-07-2021,Annual General Meeting/Dividend - Rs 25 Per Share/ Special Dividend - Rs 10 Per Share,2712.2,2734,2701,2723.5,2693.25,1.12,224421,6101.72,16-11-2021 10:23
BAJFINANCE,EQ,08-07-2021,Annual General Meeting/Dividend - Rs 10 Per Share,7525,7610,7500.75,7599,7534.25,0.86,147740,11170.72,16-11-2021 10:23
BAJAJFINSV,EQ,08-07-2021,Annual General Meeting/Dividend - Rs 3 Per Share,18230,18299,18118.75,18265,18130.5,0.74,44900,8177.93,16-11-2021 10:23
SBILIFE,EQ,05-04-2021,Interim Dividend - Rs 2.5 Per Share,1169.9,1174.15,1161.1,1168.5,1159.9,0.74,156132,1820.5,16-11-2021 10:23
COALINDIA,EQ,02-09-2021,Dividend - Rs 3.50 Per Share,161,161.65,160.15,160.8,159.75,0.66,3790370,6101.74,16-11-2021 10:23
JSWSTEEL,EQ,05-07-2021,Annual General Meeting/Dividend - Rs 6.50 Per Share,658,674,655.7,665.65,661.5,0.63,1196742,7974.01,16-11-2021 10:23
M&M,EQ,15-07-2021,Annual General Meeting/Dividend - Rs 8.75 Per Share,928.4,938.8,927.4,933.1,928.4,0.51,651461,6084.19,16-11-2021 10:23
TATASTEEL,EQ,17-06-2021,Annual General Meeting/Dividend - Rs 25 Per Share,1245.45,1261.05,1228.65,1251.8,1245.45,0.51,4178693,52098.69,16-11-2021 10:23
MARUTI,EQ,05-08-2021,Dividend - Rs 45 Per Share,7545,7722.9,7535.05,7700,7503.1,2.62,263160,20122.5,16-11-2021 10:24
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,506.9,518,506.2,517.15,505.45,2.31,12132257,62303.99,16-11-2021 10:24
HEROMOTOCO,EQ,22-07-2021,Annual General Meeting/Dividend - Rs 25 Per Share/ Special Dividend - Rs 10 Per Share,2712.2,2734,2701,2724,2693.25,1.14,227415,6183.28,16-11-2021 10:24
BAJFINANCE,EQ,08-07-2021,Annual General Meeting/Dividend - Rs 10 Per Share,7525,7610,7500.75,7592,7534.25,0.77,150395,11372.39,16-11-2021 10:24
SBILIFE,EQ,05-04-2021,Interim Dividend - Rs 2.5 Per Share,1169.9,1174.15,1161.1,1168,1159.9,0.7,159277,1857.25,16-11-2021 10:24
BAJAJFINSV,EQ,08-07-2021,Annual General Meeting/Dividend - Rs 3 Per Share,18230,18299,18118.75,18255,18130.5,0.69,45140,8221.75,16-11-2021 10:24
COALINDIA,EQ,02-09-2021,Dividend - Rs 3.50 Per Share,161,161.65,160.15,160.85,159.75,0.69,3809344,6132.28,16-11-2021 10:24
JSWSTEEL,EQ,05-07-2021,Annual General Meeting/Dividend - Rs 6.50 Per Share,658,674,655.7,665.75,661.5,0.64,1200064,7996.15,16-11-2021 10:24
M&M,EQ,15-07-2021,Annual General Meeting/Dividend - Rs 8.75 Per Share,928.4,938.8,927.4,932.95,928.4,0.49,656845,6134.41,16-11-2021 10:24
WIPRO,EQ,08-07-2021,Annual General Meeting,658.4,663.55,654.65,662.1,658.9,0.49,1232143,8138.18,16-11-2021 10:24
MARUTI,EQ,05-08-2021,Dividend - Rs 45 Per Share,7545,7722.9,7535.05,7700,7503.1,2.62,263160,20122.5,16-11-2021 10:25
